file,cross_similarity
comisiones_cuenta.csv,0.9291314648065327
consultar_movimientos_cuenta.csv,0.9365318096466004
consultar_swift_bic.csv,0.936511484032162
consultar_transferencias_cuenta.csv,0.7894387849144591
contratar_cuenta.csv,0.8499016152589987
intencion_nula.csv,0.9029084967267869
justificante_transferencia.csv,0.9830257477844478
saldo_de_cuenta.csv,0.8448281236395918
titulares_cuenta.csv,0.8294560435291585
