file,cross_similarity
comisiones_cuenta.csv,0.9830726385116577
consultar_movimientos_cuenta.csv,0.969744861125946
consultar_swift_bic.csv,0.9638969898223877
consultar_transferencias_cuenta.csv,0.9712313413619995
contratar_cuenta.csv,0.9218845367431641
intencion_nula.csv,0.9687244892120361
justificante_transferencia.csv,0.9791648387908936
saldo_de_cuenta.csv,0.9702977538108826
titulares_cuenta.csv,0.9079300165176392
