file,cohesion
contratar_cuenta.csv,0.8083133697509766
intencion_nula.csv,0.6336961388587952
saldo_de_cuenta.csv,0.7320500612258911
consultar_movimientos_cuenta.csv,0.7305291891098022
consultar_swift_bic.csv,0.7362748980522156
consultar_transferencias_cuenta.csv,0.7858335971832275
titulares_cuenta.csv,0.7978845834732056
justificante_transferencia.csv,0.8233716487884521
comisiones_cuenta.csv,0.7251798510551453
